volunteer_id,skill,preferred_task,location,available_time,language,transport,task_history,rating_reliability,name
2622,Rescue,Education,Ahmedabad,1hr am,Hindi,,37,3.53,Priya Reddy
2623,Medical,Medical,Navsari,7hr am,Hindi,Bike,37,3.18,Sneha Patel
2624,Education,Education,Rajkot,1hr am,Gujarati,Car,49,2.61,Sneha Joshi
2625,Food,Education,Vadodara,1hr am,Hindi,,29,3.16,Rahul Kumar
2626,Rescue,Medical,Rajkot,6hr pm,Gujarati,,13,3.23,Rahul Kumar
2627,Water,Education,Ahmedabad,4hr am,Hindi,,4,3.62,Karan Kumar
2628,Rescue,Medical,Navsari,1hr am,Hindi,,37,3.49,Pooja Mehta
2629,Food,Rescue,Vadodara,2hr pm,Gujarati,Car,33,3.99,Isha Joshi
2630,Rescue,Water,Vadodara,1hr am,Hindi,,5,4.34,Priya Mehta
2631,Medical,Medical,Ahmedabad,6hr am,English,,36,2.89,Sneha Mehta
2632,Water,Education,Vadodara,8hr pm,Gujarati,,13,2.94,Karan Singh
2633,Water,Education,Rajkot,7hr am,Hindi,,23,4.5,Vikram Patel
2634,Rescue,Medical,Vadodara,7hr pm,Hindi,Car,27,4.31,Anjali Nair
2635,Food,Rescue,Surat,3hr pm,Gujarati,Car,14,4.61,Rahul Sharma
2636,Medical,Education,Rajkot,3hr am,English,Bike,48,4.87,Sneha Sharma
2637,Rescue,Food,Navsari,6hr pm,English,Bike,19,4.74,Anjali Mehta
2638,Food,Medical,Navsari,8hr pm,Hindi,Bike,45,3.03,Priya Patel
2639,Education,Food,Navsari,8hr am,Gujarati,Bike,5,3.32,Neha Nair
2640,Rescue,Rescue,Navsari,6hr am,English,,50,2.87,Amit Singh
2641,Food,Water,Surat,8hr am,Hindi,Bike,0,4.61,Amit Reddy
2642,Water,Medical,Surat,2hr am,English,Car,31,3.5,Rohit Sharma
2643,Water,Education,Surat,7hr am,Hindi,Car,35,3.34,Karan Singh
2644,Food,Rescue,Rajkot,3hr pm,Gujarati,Car,0,4.22,Arjun Verma
2645,Rescue,Medical,Vadodara,3hr am,Gujarati,Bike,6,3.44,Karan Nair
2646,Food,Rescue,Surat,8hr am,Hindi,Bike,0,4.41,Anjali Nair
2647,Food,Rescue,Surat,6hr pm,Gujarati,Bike,24,4.01,Arjun Singh
2648,Education,Water,Vadodara,2hr am,Hindi,Car,25,3.62,Rahul Sharma
2649,Rescue,Medical,Rajkot,6hr am,Gujarati,,13,3.23,Anjali Sharma
2650,Food,Water,Vadodara,6hr am,English,,4,3.54,Arjun Reddy
2651,Education,Medical,Vadodara,5hr am,Hindi,,20,2.56,Rohit Sharma
2652,Medical,Rescue,Rajkot,4hr pm,English,Bike,9,4.22,Rohit Joshi
2653,Rescue,Education,Navsari,3hr pm,English,Car,3,4.14,Vikram Gupta
2654,Education,Education,Vadodara,6hr pm,Hindi,,10,3.93,Sneha Singh
2655,Water,Food,Navsari,3hr pm,Gujarati,,15,3.97,Karan Nair
2656,Food,Food,Ahmedabad,5hr pm,English,Bike,32,3.3,Sneha Kumar
2657,Rescue,Education,Navsari,3hr am,English,Car,3,4.14,Karan Singh
2658,Education,Rescue,Vadodara,5hr pm,Hindi,Bike,20,2.53,Rahul Nair
2659,Rescue,Rescue,Surat,7hr am,English,Bike,22,2.85,Neha Sharma
2660,Food,Food,Rajkot,8hr pm,Hindi,Car,24,4.42,Neha Mehta
2661,Rescue,Rescue,Navsari,6hr am,Hindi,Bike,5,2.72,Rahul Sharma
2662,Rescue,Education,Ahmedabad,1hr pm,Hindi,,37,3.53,Anjali Kumar
2663,Medical,Education,Navsari,1hr am,Gujarati,Bike,35,2.71,Rohit Patel
2664,Medical,Water,Rajkot,1hr am,Hindi,,0,2.89,Pooja Singh
2665,Food,Rescue,Surat,8hr am,Gujarati,Bike,35,3.37,Arjun Mehta
2666,Rescue,Water,Ahmedabad,2hr am,Hindi,Car,49,3.8,Rohit Mehta
2667,Education,Rescue,Ahmedabad,5hr am,Gujarati,Car,6,4.11,Rahul Joshi
2668,Food,Rescue,Surat,3hr pm,Gujarati,,15,4.6,Vikram Mehta
2669,Rescue,Education,Rajkot,3hr am,Gujarati,Car,17,3.73,Rahul Patel
2670,Food,Water,Surat,8hr pm,Hindi,Bike,47,3.21,Neha Kumar
2671,Water,Medical,Ahmedabad,1hr am,English,,1,4.54,Priya Mehta
2672,Medical,Education,Surat,6hr pm,English,Bike,1,2.93,Anjali Joshi
2673,Rescue,Food,Rajkot,8hr pm,English,,15,2.71,Amit Gupta
2674,Rescue,Water,Rajkot,4hr am,Hindi,Bike,12,4.9,Pooja Gupta
2675,Medical,Medical,Surat,8hr am,Gujarati,Bike,39,4.14,Anjali Joshi
2676,Rescue,Education,Rajkot,7hr pm,Gujarati,Car,20,4.35,Isha Mehta
2677,Water,Food,Vadodara,2hr am,Gujarati,,48,4.87,Karan Sharma
2678,Education,Rescue,Rajkot,6hr pm,Gujarati,,38,3.93,Priya Patel
2679,Medical,Education,Vadodara,4hr am,Hindi,Bike,23,3.94,Isha Singh
2680,Water,Water,Vadodara,7hr pm,Hindi,,38,4.78,Anjali Nair
2681,Water,Rescue,Ahmedabad,2hr pm,English,Bike,16,3.51,Anjali Gupta
2682,Water,Food,Rajkot,1hr pm,Hindi,Car,20,4.92,Neha Patel
2683,Education,Education,Navsari,7hr am,Gujarati,Bike,9,3.23,Rahul Sharma
2684,Medical,Food,Navsari,5hr pm,Hindi,,25,4.34,Karan Verma
2685,Water,Medical,Surat,5hr pm,Gujarati,,44,3.85,Arjun Kumar
2686,Rescue,Water,Ahmedabad,2hr pm,Hindi,Car,49,3.8,Pooja Joshi
2687,Water,Education,Rajkot,4hr am,Hindi,Bike,40,2.6,Rahul Singh
2688,Food,Education,Vadodara,7hr am,Hindi,,42,3.05,Amit Nair
2689,Food,Water,Vadodara,6hr pm,Hindi,Car,26,2.76,Anjali Mehta
2690,Rescue,Education,Navsari,8hr pm,Gujarati,,44,4.08,Rahul Patel
2691,Water,Water,Navsari,3hr am,Gujarati,,40,4.8,Amit Verma
2692,Education,Water,Ahmedabad,8hr pm,Hindi,,30,2.78,Arjun Gupta
2693,Rescue,Food,Surat,4hr pm,Hindi,Bike,11,4.37,Sneha Gupta
2694,Education,Medical,Navsari,6hr am,Hindi,Bike,12,2.51,Anjali Gupta
2695,Medical,Rescue,Surat,6hr pm,Hindi,,1,3.02,Pooja Patel
2696,Education,Rescue,Navsari,6hr am,Hindi,Bike,12,3.81,Amit Singh
2697,Rescue,Rescue,Rajkot,5hr am,Gujarati,Bike,38,3.64,Anjali Gupta
2698,Education,Education,Surat,6hr am,English,,22,2.54,Sneha Joshi
2699,Education,Food,Surat,5hr pm,Hindi,,50,3.52,Arjun Kumar
2700,Water,Rescue,Ahmedabad,2hr pm,English,Bike,16,3.51,Pooja Joshi
2701,Food,Food,Vadodara,5hr am,English,Car,28,4.17,Amit Mehta
2702,Water,Medical,Vadodara,1hr am,Gujarati,Bike,44,3.34,Isha Singh
2703,Food,Medical,Surat,1hr pm,Hindi,,33,3.51,Isha Singh
2704,Water,Medical,Rajkot,6hr pm,Hindi,Bike,5,3.16,Rahul Patel
2705,Food,Rescue,Surat,4hr pm,Gujarati,Car,42,4.48,Rahul Kumar
2706,Education,Education,Vadodara,4hr am,Hindi,Bike,10,3.93,Rahul Nair
2707,Food,Education,Vadodara,8hr pm,English,Car,9,3.95,Isha Nair
2708,Medical,Water,Vadodara,5hr am,Gujarati,Bike,12,3.15,Karan Patel
2709,Food,Education,Surat,6hr am,Gujarati,Bike,32,4.7,Vikram Mehta
2710,Food,Rescue,Rajkot,2hr am,English,,32,3.38,Priya Reddy
2711,Medical,Medical,Rajkot,1hr am,Gujarati,Bike,44,3.66,Amit Joshi
2712,Education,Water,Vadodara,7hr am,Gujarati,Car,20,2.83,Rohit Kumar
2713,Rescue,Rescue,Rajkot,2hr am,Hindi,,33,2.59,Amit Kumar
2714,Water,Rescue,Rajkot,2hr pm,Hindi,Bike,20,3.43,Priya Nair
2715,Food,Medical,Ahmedabad,4hr pm,Gujarati,Car,49,3.49,Pooja Joshi
2716,Rescue,Education,Vadodara,8hr pm,Gujarati,Car,42,3.13,Rahul Joshi
2717,Education,Food,Vadodara,2hr pm,English,,50,2.9,Pooja Reddy
2718,Education,Water,Rajkot,7hr am,Hindi,,46,2.6,Vikram Patel
2719,Medical,Medical,Rajkot,3hr am,English,Car,50,4.89,Vikram Kumar
2720,Food,Rescue,Vadodara,7hr am,Hindi,,42,3.64,Rahul Sharma
2721,Medical,Rescue,Vadodara,1hr am,Gujarati,Car,43,3.5,Neha Kumar
2722,Food,Food,Ahmedabad,5hr pm,English,Bike,32,3.3,Isha Mehta
2723,Medical,Education,Rajkot,2hr pm,Hindi,,36,3.91,Rohit Joshi
2724,Food,Medical,Navsari,1hr am,Hindi,Bike,7,2.51,Pooja Verma
2725,Rescue,Rescue,Vadodara,6hr pm,English,,46,3.39,Anjali Patel
2726,Education,Medical,Ahmedabad,5hr am,Hindi,,28,3.29,Priya Sharma
2727,Food,Water,Rajkot,1hr pm,English,,12,3.06,Sneha Sharma
2728,Medical,Education,Ahmedabad,5hr pm,English,,38,2.92,Rohit Singh
2729,Education,Water,Ahmedabad,5hr pm,English,Car,23,4.87,Priya Kumar
2730,Education,Water,Vadodara,2hr am,Hindi,Car,25,3.62,Priya Sharma
2731,Water,Education,Rajkot,8hr pm,Gujarati,Car,14,4.01,Rahul Reddy
2732,Food,Food,Surat,7hr pm,Hindi,Bike,43,3.94,Amit Reddy
2733,Education,Medical,Surat,6hr am,Gujarati,Car,26,4.23,Anjali Sharma
2734,Water,Food,Rajkot,5hr pm,English,Bike,33,3.53,Rahul Joshi
2735,Food,Food,Ahmedabad,7hr pm,Gujarati,Bike,43,3.47,Pooja Nair
2736,Water,Rescue,Vadodara,3hr pm,Hindi,,1,3.11,Neha Singh
2737,Medical,Water,Vadodara,3hr pm,English,Car,17,4.12,Neha Joshi
2738,Medical,Rescue,Vadodara,2hr am,Hindi,Car,44,3.17,Sneha Joshi
2739,Water,Water,Ahmedabad,1hr pm,English,Bike,21,4.17,Anjali Singh
2740,Education,Water,Navsari,5hr pm,English,Bike,39,2.95,Neha Joshi
2741,Food,Food,Rajkot,1hr pm,Hindi,Car,28,4.01,Vikram Nair
2742,Education,Water,Ahmedabad,4hr am,English,Bike,5,3.76,Pooja Nair
2743,Water,Medical,Vadodara,6hr am,Hindi,Bike,29,3.3,Rohit Patel
2744,Education,Education,Navsari,1hr pm,Hindi,,14,4.47,Neha Kumar
2745,Rescue,Water,Vadodara,2hr pm,English,Bike,45,4.33,Pooja Nair
2746,Food,Medical,Navsari,4hr am,English,Bike,12,3.6,Arjun Joshi
2747,Medical,Water,Surat,1hr am,Gujarati,Car,25,3.35,Amit Singh
2748,Food,Medical,Surat,2hr am,Gujarati,Car,40,3.11,Karan Nair
2749,Education,Rescue,Ahmedabad,8hr am,English,,25,3.4,Isha Sharma
2750,Medical,Rescue,Surat,8hr pm,English,,44,4.44,Rohit Reddy
2751,Rescue,Water,Rajkot,4hr pm,Hindi,Bike,12,4.9,Pooja Joshi
2752,Water,Food,Ahmedabad,4hr pm,Gujarati,Car,33,4.78,Arjun Mehta
2753,Medical,Water,Ahmedabad,5hr am,Gujarati,Car,38,4.65,Pooja Gupta
2754,Medical,Food,Vadodara,7hr pm,English,,3,3.55,Karan Gupta
2755,Food,Water,Navsari,5hr am,Hindi,Car,0,2.85,Karan Gupta
2756,Rescue,Education,Surat,5hr pm,Hindi,,22,4.76,Rahul Nair
2757,Water,Medical,Surat,5hr pm,Gujarati,,44,3.85,Vikram Kumar
2758,Education,Education,Navsari,1hr pm,Gujarati,,26,4.62,Karan Kumar
2759,Education,Rescue,Vadodara,3hr am,Gujarati,Bike,1,2.82,Rahul Mehta
2760,Education,Rescue,Vadodara,3hr pm,Gujarati,Bike,1,2.82,Arjun Reddy
2761,Food,Rescue,Surat,2hr am,Hindi,,24,4.89,Anjali Nair
2762,Water,Water,Vadodara,7hr am,English,Bike,23,4.16,Vikram Verma
2763,Food,Food,Vadodara,2hr am,Gujarati,Car,4,4.18,Vikram Nair
2764,Medical,Water,Navsari,1hr pm,Hindi,Bike,35,3.24,Pooja Reddy
2765,Education,Education,Vadodara,4hr am,Hindi,,26,2.69,Rahul Singh
2766,Food,Rescue,Vadodara,4hr pm,Hindi,Bike,42,4.85,Neha Gupta
2767,Medical,Education,Ahmedabad,4hr am,English,,7,3.53,Anjali Patel
2768,Education,Rescue,Navsari,1hr am,Gujarati,Bike,50,3.34,Vikram Joshi
2769,Rescue,Rescue,Navsari,6hr pm,Hindi,Bike,5,2.72,Neha Patel
2770,Medical,Food,Navsari,6hr pm,English,,18,3.41,Isha Gupta
2771,Food,Water,Surat,8hr pm,Hindi,Bike,47,3.21,Sneha Patel
2772,Water,Food,Surat,4hr am,Hindi,Car,12,2.53,Karan Nair
2773,Water,Education,Surat,2hr am,Gujarati,Car,50,3.85,Karan Mehta
2774,Water,Food,Rajkot,4hr pm,Hindi,Car,1,4.23,Anjali Sharma
2775,Medical,Education,Vadodara,4hr pm,Hindi,Bike,25,3.05,Amit Patel
2776,Water,Food,Navsari,6hr pm,Hindi,Bike,22,2.71,Rahul Singh
2777,Medical,Rescue,Vadodara,6hr am,Hindi,Bike,46,4.96,Pooja Patel
2778,Medical,Medical,Navsari,1hr pm,Gujarati,Bike,42,3.34,Priya Reddy
2779,Food,Education,Ahmedabad,5hr pm,English,,42,4.16,Isha Sharma
2780,Education,Rescue,Rajkot,3hr am,Gujarati,,7,4.94,Sneha Singh
2781,Education,Food,Rajkot,7hr pm,Hindi,Bike,14,3.56,Isha Nair
2782,Food,Medical,Vadodara,2hr pm,Gujarati,,20,3.98,Isha Kumar
2783,Medical,Rescue,Ahmedabad,2hr pm,Hindi,Bike,40,4.46,Karan Joshi
2784,Medical,Water,Rajkot,1hr am,Hindi,,0,2.89,Arjun Sharma
2785,Medical,Food,Navsari,4hr am,English,Bike,20,4.76,Neha Verma
2786,Medical,Education,Ahmedabad,7hr am,Hindi,Bike,22,2.55,Sneha Gupta
2787,Water,Water,Ahmedabad,1hr am,English,Bike,21,4.17,Neha Singh
2788,Water,Medical,Vadodara,6hr pm,English,,1,3.15,Rohit Patel
2789,Education,Food,Surat,3hr pm,English,,4,2.57,Vikram Gupta
2790,Medical,Rescue,Rajkot,2hr am,Hindi,Bike,37,4.55,Rohit Gupta
2791,Medical,Rescue,Navsari,4hr pm,English,Car,10,3.63,Isha Gupta
2792,Water,Food,Rajkot,4hr pm,English,Car,48,3.94,Amit Verma
2793,Water,Rescue,Ahmedabad,2hr pm,English,Bike,16,3.51,Priya Verma
2794,Water,Water,Navsari,2hr pm,English,Bike,46,3.04,Vikram Nair
2795,Water,Water,Ahmedabad,6hr pm,Gujarati,Car,40,4.48,Neha Joshi
2796,Water,Medical,Surat,2hr pm,English,Car,31,3.5,Rohit Mehta
2797,Food,Food,Ahmedabad,5hr am,English,Bike,32,3.3,Priya Patel
2798,Water,Education,Navsari,7hr am,Gujarati,Car,45,2.9,Karan Gupta
2799,Rescue,Food,Ahmedabad,3hr pm,English,,43,3.45,Anjali Nair
2800,Rescue,Water,Surat,1hr pm,Gujarati,Car,38,3.98,Priya Mehta
2801,Education,Water,Ahmedabad,2hr am,Hindi,,14,3.37,Anjali Gupta
2802,Water,Water,Navsari,2hr pm,English,Bike,46,3.04,Priya Sharma
2803,Water,Education,Rajkot,1hr am,Hindi,Bike,27,3.87,Priya Gupta
2804,Water,Water,Rajkot,8hr am,Hindi,Car,3,3.72,Karan Singh
2805,Rescue,Water,Vadodara,7hr pm,Gujarati,Car,50,4.29,Neha Sharma
2806,Water,Education,Ahmedabad,5hr pm,Hindi,Car,41,4.17,Sneha Mehta
2807,Food,Medical,Rajkot,7hr am,English,,7,4.18,Arjun Sharma
2808,Medical,Water,Vadodara,6hr am,English,Car,6,2.74,Rahul Joshi
2809,Education,Medical,Ahmedabad,2hr am,Gujarati,,43,4.64,Amit Verma
2810,Food,Water,Rajkot,1hr am,English,Bike,3,4.96,Amit Verma
2811,Rescue,Education,Vadodara,3hr pm,Gujarati,Car,18,2.71,Vikram Reddy
2812,Food,Education,Navsari,6hr am,Gujarati,Car,42,3.07,Anjali Reddy
2813,Water,Food,Rajkot,8hr am,Gujarati,Bike,37,4.09,Vikram Nair
2814,Education,Food,Ahmedabad,1hr am,Hindi,,7,2.65,Amit Patel
2815,Medical,Education,Surat,8hr am,Hindi,Car,15,2.87,Isha Patel
2816,Medical,Water,Surat,3hr pm,English,,50,4.79,Vikram Reddy
2817,Medical,Water,Rajkot,5hr pm,Gujarati,,34,3.89,Rohit Mehta
2818,Water,Education,Rajkot,4hr am,English,,11,4.63,Rahul Kumar
2819,Rescue,Education,Vadodara,5hr am,Hindi,Car,50,3.97,Karan Joshi
2820,Food,Rescue,Rajkot,5hr am,English,Bike,34,4.77,Anjali Verma
2821,Food,Education,Ahmedabad,7hr pm,English,Car,23,2.59,Neha Nair
2822,Medical,Water,Rajkot,8hr pm,English,,11,4.23,Karan Mehta
2823,Education,Water,Navsari,7hr am,English,Bike,5,2.82,Amit Reddy
2824,Food,Food,Vadodara,3hr pm,Gujarati,,38,3.66,Amit Gupta
2825,Rescue,Medical,Ahmedabad,1hr am,English,Car,35,4.38,Priya Kumar
2826,Food,Education,Rajkot,2hr am,English,Bike,1,3.28,Amit Gupta
2827,Rescue,Rescue,Rajkot,4hr pm,Gujarati,Bike,15,4.43,Pooja Patel
2828,Rescue,Rescue,Vadodara,7hr pm,English,Bike,7,4.77,Sneha Joshi
2829,Education,Education,Surat,5hr pm,English,Car,1,4.0,Anjali Verma
2830,Food,Education,Ahmedabad,4hr am,English,Bike,26,4.33,Anjali Nair
2831,Food,Education,Surat,8hr pm,Hindi,,46,2.74,Pooja Singh
2832,Rescue,Rescue,Vadodara,7hr am,English,Bike,7,4.77,Neha Mehta
2833,Rescue,Education,Vadodara,5hr am,Hindi,Car,50,3.97,Pooja Reddy
2834,Water,Rescue,Vadodara,3hr pm,Hindi,,1,3.11,Rahul Verma
2835,Medical,Water,Vadodara,3hr pm,English,Car,17,4.12,Isha Nair
2836,Food,Medical,Vadodara,2hr am,Gujarati,,20,3.98,Vikram Mehta
2837,Water,Food,Rajkot,4hr pm,English,Car,48,3.94,Anjali Mehta
2838,Medical,Rescue,Vadodara,7hr am,Hindi,Bike,23,3.94,Karan Reddy
2839,Water,Water,Navsari,1hr pm,Hindi,,28,2.54,Isha Reddy
2840,Education,Rescue,Navsari,8hr pm,English,Car,16,4.5,Isha Reddy
2841,Rescue,Water,Surat,2hr am,English,,25,3.92,Priya Nair
2842,Food,Food,Ahmedabad,5hr pm,English,Bike,32,3.3,Amit Mehta
2843,Rescue,Rescue,Vadodara,8hr am,Gujarati,Car,27,3.69,Amit Singh
2844,Medical,Food,Vadodara,8hr am,Hindi,,19,4.63,Rahul Reddy
2845,Food,Food,Ahmedabad,8hr pm,English,,48,4.11,Neha Mehta
2846,Water,Medical,Vadodara,6hr pm,Gujarati,Car,36,3.33,Arjun Nair
2847,Rescue,Medical,Rajkot,7hr am,English,Car,47,3.05,Amit Mehta
2848,Rescue,Medical,Surat,5hr am,Hindi,Car,17,3.62,Arjun Patel
2849,Medical,Education,Ahmedabad,2hr am,English,,39,4.06,Amit Sharma
2850,Water,Education,Ahmedabad,1hr am,Gujarati,Bike,34,4.14,Arjun Patel
2851,Rescue,Water,Vadodara,5hr am,Hindi,Bike,9,4.93,Amit Sharma
2852,Education,Medical,Ahmedabad,5hr am,Gujarati,Car,23,4.72,Karan Singh
2853,Food,Rescue,Vadodara,7hr pm,Gujarati,,21,4.38,Sneha Joshi
2854,Education,Medical,Surat,7hr am,Gujarati,,10,3.03,Arjun Kumar
2855,Food,Education,Ahmedabad,6hr am,Hindi,Bike,14,3.21,Anjali Verma
2856,Medical,Education,Ahmedabad,4hr am,English,,7,3.53,Sneha Kumar
2857,Food,Medical,Navsari,2hr am,Hindi,,26,4.47,Rohit Verma
2858,Water,Water,Surat,6hr pm,Hindi,Bike,14,2.68,Priya Nair
2859,Rescue,Food,Surat,8hr pm,Gujarati,Car,19,2.65,Rohit Gupta
2860,Food,Education,Vadodara,1hr pm,Hindi,,29,3.16,Sneha Gupta
2861,Education,Food,Vadodara,1hr am,Gujarati,Bike,34,4.34,Karan Verma
2862,Water,Water,Vadodara,7hr pm,Gujarati,Bike,44,4.07,Rahul Joshi
2863,Food,Rescue,Surat,8hr pm,Hindi,Bike,0,4.41,Isha Reddy
2864,Medical,Rescue,Ahmedabad,3hr pm,Gujarati,Car,21,2.62,Amit Gupta
2865,Medical,Education,Rajkot,3hr am,Hindi,Car,19,4.6,Anjali Gupta
2866,Food,Education,Navsari,7hr am,Hindi,Car,11,4.58,Vikram Reddy
2867,Food,Water,Vadodara,6hr am,Hindi,Car,26,2.76,Anjali Nair
2868,Food,Medical,Surat,6hr pm,Gujarati,Bike,8,4.26,Karan Gupta
2869,Medical,Water,Rajkot,8hr pm,Hindi,Bike,15,4.34,Neha Gupta
2870,Food,Water,Ahmedabad,1hr pm,Gujarati,,42,4.38,Arjun Sharma
2871,Medical,Water,Rajkot,1hr pm,Hindi,Car,46,3.44,Rohit Sharma
2872,Education,Medical,Ahmedabad,6hr am,Gujarati,,47,3.76,Rahul Joshi
2873,Medical,Water,Rajkot,7hr pm,Gujarati,Car,11,3.14,Rohit Nair
2874,Food,Water,Vadodara,2hr am,Hindi,Car,9,2.9,Vikram Nair
2875,Food,Rescue,Vadodara,4hr pm,Gujarati,,42,4.59,Karan Sharma
2876,Education,Medical,Rajkot,7hr pm,Gujarati,Car,49,4.98,Karan Nair
2877,Water,Rescue,Navsari,4hr am,English,Bike,15,4.95,Neha Sharma
2878,Food,Food,Ahmedabad,7hr am,Gujarati,Bike,43,3.47,Rahul Reddy
2879,Food,Education,Ahmedabad,5hr am,English,,42,4.16,Vikram Joshi
2880,Education,Water,Ahmedabad,5hr pm,English,Car,23,4.87,Vikram Patel
2881,Water,Water,Vadodara,7hr pm,English,,48,3.87,Anjali Kumar
2882,Water,Food,Rajkot,3hr am,English,Bike,1,4.3,Neha Mehta
2883,Water,Food,Vadodara,6hr am,English,Car,2,4.16,Arjun Verma
2884,Rescue,Medical,Surat,5hr am,Hindi,Car,17,3.62,Sneha Sharma
2885,Medical,Water,Rajkot,1hr pm,Hindi,Car,2,2.87,Rohit Reddy
2886,Water,Rescue,Navsari,1hr pm,Gujarati,Car,1,4.22,Karan Singh
2887,Education,Education,Rajkot,1hr pm,Gujarati,Car,49,2.61,Sneha Reddy
2888,Food,Rescue,Vadodara,7hr am,Gujarati,,21,4.38,Isha Verma
2889,Food,Rescue,Rajkot,3hr pm,Gujarati,,40,3.25,Pooja Reddy
2890,Rescue,Food,Navsari,1hr am,Hindi,,41,2.78,Pooja Singh
2891,Medical,Medical,Vadodara,2hr am,Gujarati,,41,3.26,Anjali Gupta
2892,Medical,Rescue,Vadodara,1hr am,Gujarati,Car,43,3.5,Anjali Sharma
2893,Water,Food,Navsari,5hr am,English,Bike,11,4.08,Pooja Verma
2894,Rescue,Rescue,Vadodara,8hr pm,Gujarati,Car,27,3.69,Arjun Verma
2895,Water,Rescue,Surat,3hr am,Gujarati,Car,32,3.3,Karan Mehta
2896,Education,Education,Vadodara,3hr pm,English,,8,2.86,Isha Verma
2897,Water,Medical,Rajkot,8hr pm,English,Bike,2,4.36,Priya Singh
2898,Rescue,Medical,Rajkot,7hr am,English,Car,47,3.05,Neha Nair
2899,Water,Food,Ahmedabad,8hr pm,Gujarati,Bike,28,3.86,Amit Reddy
2900,Medical,Rescue,Vadodara,4hr pm,Gujarati,Car,46,3.78,Priya Patel
2901,Food,Education,Ahmedabad,5hr am,English,,42,4.16,Amit Mehta
2902,Food,Water,Rajkot,2hr am,Hindi,Car,21,4.12,Arjun Gupta
2903,Rescue,Rescue,Rajkot,3hr pm,Gujarati,Car,27,4.25,Anjali Nair
2904,Food,Education,Vadodara,1hr am,Hindi,,29,3.16,Pooja Kumar
2905,Food,Education,Ahmedabad,4hr am,English,Bike,26,4.33,Anjali Sharma
2906,Education,Medical,Navsari,3hr am,Gujarati,,50,4.89,Rohit Verma
2907,Education,Food,Rajkot,3hr pm,Gujarati,,10,3.88,Priya Patel
2908,Education,Medical,Navsari,5hr am,Hindi,Bike,34,3.33,Pooja Verma
2909,Food,Food,Surat,1hr pm,Gujarati,,34,4.54,Priya Sharma
2910,Medical,Water,Surat,7hr am,Gujarati,Car,27,3.83,Anjali Patel
2911,Rescue,Water,Rajkot,1hr pm,Hindi,,46,4.61,Neha Mehta
2912,Medical,Rescue,Ahmedabad,3hr pm,Hindi,Car,24,3.53,Anjali Kumar
2913,Rescue,Education,Navsari,6hr am,English,Bike,18,2.71,Arjun Joshi
2914,Medical,Education,Navsari,1hr am,Gujarati,Bike,35,2.71,Vikram Sharma
2915,Education,Food,Rajkot,7hr am,Hindi,Bike,14,3.56,Amit Joshi
2916,Education,Education,Navsari,7hr am,Gujarati,,39,2.55,Arjun Patel
2917,Education,Medical,Ahmedabad,2hr am,Hindi,Car,0,4.59,Rohit Joshi
2918,Education,Rescue,Navsari,1hr pm,Gujarati,Car,12,2.78,Neha Singh
2919,Rescue,Food,Surat,7hr pm,English,Bike,36,4.6,Anjali Gupta
2920,Water,Education,Vadodara,8hr am,Gujarati,,13,2.94,Amit Mehta
2921,Medical,Medical,Rajkot,7hr am,Hindi,Bike,18,4.81,Anjali Joshi
2922,Education,Medical,Navsari,8hr pm,Hindi,,31,4.24,Priya Verma
2923,Food,Medical,Surat,5hr am,English,,27,4.28,Priya Sharma
2924,Education,Food,Vadodara,8hr am,Hindi,Car,0,4.83,Isha Nair
2925,Water,Food,Rajkot,3hr pm,English,Bike,1,4.3,Rohit Kumar
2926,Medical,Rescue,Navsari,2hr pm,Gujarati,,34,4.71,Pooja Patel
2927,Rescue,Education,Rajkot,3hr pm,Gujarati,Car,17,3.73,Neha Joshi
2928,Education,Rescue,Surat,6hr am,Hindi,Car,4,2.98,Arjun Gupta
2929,Medical,Education,Vadodara,2hr pm,English,Bike,41,3.77,Sneha Verma
2930,Water,Education,Navsari,4hr pm,Gujarati,Bike,12,4.77,Pooja Verma
2931,Water,Rescue,Navsari,4hr am,English,Bike,15,4.95,Rahul Joshi
2932,Medical,Education,Navsari,6hr am,Gujarati,,15,4.37,Arjun Kumar
2933,Food,Food,Ahmedabad,2hr am,Hindi,,5,3.61,Amit Reddy
2934,Rescue,Medical,Surat,5hr am,Hindi,Car,17,3.62,Amit Joshi
2935,Water,Education,Rajkot,7hr pm,English,Bike,29,3.88,Neha Nair
2936,Medical,Medical,Vadodara,2hr am,English,,29,3.95,Karan Joshi
2937,Rescue,Rescue,Rajkot,4hr pm,English,Bike,16,4.35,Priya Singh
2938,Medical,Medical,Surat,3hr am,English,Car,7,4.77,Rohit Nair
2939,Water,Rescue,Rajkot,1hr am,Gujarati,Bike,23,4.2,Amit Joshi
2940,Education,Education,Navsari,7hr pm,Gujarati,,13,3.9,Amit Gupta
2941,Education,Water,Ahmedabad,2hr am,English,Bike,50,4.64,Pooja Mehta
2942,Rescue,Food,Rajkot,4hr pm,English,,18,3.11,Karan Kumar
2943,Food,Food,Navsari,1hr am,Gujarati,,10,4.5,Rohit Joshi
2944,Rescue,Medical,Vadodara,1hr am,Gujarati,,7,4.9,Neha Singh
2945,Water,Food,Vadodara,3hr am,Gujarati,Bike,30,4.87,Rohit Patel
2946,Education,Medical,Ahmedabad,6hr am,Hindi,Car,19,3.87,Amit Verma
2947,Water,Medical,Navsari,6hr pm,Gujarati,Bike,43,4.48,Pooja Nair
